virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
36.0011,77436.0011,1776798450.486071342,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60000,21,76
36.0011,77436.0011,1776798450.610079941,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47650,443,76
36.0011,77436.0011,1776798450.610082361,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57246,21,76
36.0011,77436.0011,1776798450.866046484,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58042,443,76
36.0011,77436.0011,1776798450.866048054,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60160,21,76
36.0011,77436.0011,1776798450.866049247,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60170,21,76
37.0012,77437.0012,1776798451.474033018,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60008,21,76
37.0012,77437.0012,1776798451.474034292,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57830,443,76
37.0012,77437.0012,1776798451.474035407,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57820,443,76
37.0012,77437.0012,1776798451.474047007,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60002,21,76
37.0012,77437.0012,1776798451.634083267,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47662,443,76
37.0012,77437.0012,1776798451.890041979,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60182,21,76
37.0012,77437.0012,1776798451.890043139,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33744,443,76
37.0012,77437.0012,1776798451.890044171,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60190,21,76
37.0012,77437.0012,1776798451.890045343,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40378,21,76
38.0012,77438.0012,1776798452.456878241,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57838,443,76
38.0012,77438.0012,1776798452.498103171,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60000,21,76
38.0012,77438.0012,1776798452.502293633,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59984,21,76
38.0012,77438.0012,1776798452.658084593,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57260,21,76
38.0012,77438.0012,1776798452.914079762,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57234,21,76
38.0012,77438.0012,1776798452.914082482,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60202,21,76
38.0012,77438.0012,1776798452.914084968,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60216,21,76
39.0011,77439.0011,1776798453.454220259,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60014,21,76
39.0011,77439.0011,1776798453.460769931,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60022,21,76
